model,sample,name,wavelength,cost,redchi,bic,aic,n1,n1_std,m1,m1_std,norm,bb_ratio,asymmetry_factor,g1,g1_std,alpha1,alpha1_std,gamma,gamma_std,n2,n2_std,m2,m2_std,g2,g2_std,alpha2,alpha2_std
FF_fit,Chlorella,$\it{C. autotrophica}$,515,0.4966244769220863,0.4416461923112155,-85.71142024880734,-91.18381714559634,1.0484304468624086,0.02811924548700436,3.59467002870107,0.22285395934744465,0.9744487321056832,0.007787326163617362,0.9404588531770789,,,,,,,,,,,,,,
FF_fit,Chlorella,$\it{C. autotrophica}$,658,0.5078038056511255,0.4728323418007917,-77.93299767879735,-83.40539457558634,1.0465537641264246,0.028468849137571684,3.5740763153181114,0.23267177534803382,0.9703211485241453,0.006913859774367172,0.9397316086789856,,,,,,,,,,,,,,
FF_fit,Cylindrotheca,$\it{C. closterium}$,405,0.3301454320100784,0.22465765332894885,-162.76759858579447,-168.23999548258345,1.0329926428089173,0.010090601682812433,3.704928658298666,0.11090021903287213,0.9830409210294285,0.007048636214866519,0.9526655443609257,,,,,,,,,,,,,,
FF_fit,Cylindrotheca,$\it{C. closterium}$,443,0.5203046416004363,0.459353918224079,-81.22986536265938,-86.70226225944837,1.042859262972529,0.027375222110575168,3.524009869240665,0.23723819208618552,0.9578751704604774,0.005231602196131286,0.9340317661614349,,,,,,,,,,,,,,
FF_fit,Cylindrotheca,$\it{C. closterium}$,515,0.33686504087717806,0.24543207623751975,-152.68515004908107,-158.15754694587005,1.024013326230355,0.006830370307021543,3.7364186952677785,0.09709495619009988,0.9821448681755583,0.0053936855667065416,0.9586945966919187,,,,,,,,,,,,,,
FF_fit,Cylindrotheca,$\it{C. closterium}$,658,0.4675663216089904,0.39559873080521385,-98.26381206945223,-103.73620896624122,0.9632101249373853,0.01966688223593551,3.5415546568104586,0.1963008583197977,0.9588490202568092,0.0045519011442726005,0.9378603036713142,,,,,,,,,,,,,,
FF_fit,Dunaliella,$\it{D. salina}$,405,0.2445288009393035,0.09211895612956632,-399.5078064071421,-405.7911335201474,1.1634145827999036,0.053331832371646154,3.6790284046135655,0.14480163533541526,0.9933567880535421,0.04103174259209681,0.8468627204048572,,,,,,,,,,,,,,
FF_fit,Dunaliella,$\it{D. salina}$,443,0.18889832486414074,0.06594539476773464,-456.6651883672385,-462.9485154802438,1.1154226116026635,0.028228510045075934,3.6921112649404675,0.1053303802128759,0.9923267010348173,0.02909813826692412,0.8835997844376317,,,,,,,,,,,,,,
FF_fit,Dunaliella,$\it{D. salina}$,515,0.13449965458245408,0.0319862762192859,-580.3871263078192,-586.6704534208245,1.2416341069571266,0.043909586194129296,3.659465823795517,0.08191495507398551,0.9940694590001125,0.058675183991219605,0.795328953731151,,,,,,,,,,,,,,
FF_fit,Dunaliella,$\it{D. salina}$,658,0.08706804994875977,0.021163358278597017,-651.0162206531868,-657.2995477661921,1.1747662159848167,0.025895642579139542,3.8621131688227037,0.06706994794997723,0.9983844958251539,0.06589930711289933,0.7791605554707941,,,,,,,,,,,,,,
FF_fit,Karenia,$\it{K. mikimotoi}$,405,0.21409580725081453,0.09888773810511951,-256.3151384036428,-261.7875353004318,1.0378191392387617,0.007088613482395034,3.872355543224725,0.0656174939585993,0.9942950098783538,0.014482727188664437,0.9380562585882668,,,,,,,,,,,,,,
FF_fit,Karenia,$\it{K. mikimotoi}$,443,0.30567875469161016,0.17184394473841233,-193.3185652656909,-198.79096216247987,1.0301105285492305,0.006962847043732912,3.895033336789234,0.07659595612939121,0.9938852652613187,0.012279243421931605,0.9460321337350334,,,,,,,,,,,,,,
FF_fit,Karenia,$\it{K. mikimotoi}$,515,0.26368894035406487,0.13424922043443727,-221.46389306954637,-226.93628996633535,1.0406347882281022,0.009579417984719493,3.7860323450664355,0.08659316342215229,0.990999809616153,0.011820814006900174,0.9431799160662739,,,,,,,,,,,,,,
FF_fit,Karenia,$\it{K. mikimotoi}$,658,0.4062787523012952,0.2926961541575604,-132.60806049304765,-138.08045738983662,1.0244215193977997,0.006999936418503987,3.9380651992243925,0.08875387643047639,0.9941814487238609,0.011503230778207175,0.949919478076305,,,,,,,,,,,,,,
FF_fit,Skeletonema,$\it{S. cf. costatum}$,405,0.17575383164225195,0.09388745173888503,-262.23042799670833,-267.70282489349734,1.0311149944915885,0.00572746049579336,3.7678707133363094,0.06498326781774412,0.9876795458644226,0.008191663473321186,0.9534179469722639,,,,,,,,,,,,,,
FF_fit,Skeletonema,$\it{S. cf. costatum}$,443,0.228427678103781,0.12897339093420992,-226.03436001322171,-231.5067569100107,1.0539203084805797,0.020656784279114063,3.512049505346197,0.14485643684531474,0.9597389463632319,0.006786761282256514,0.9295928496545046,,,,,,,,,,,,,,
FF_fit,Skeletonema,$\it{S. cf. costatum}$,515,0.2283844023656431,0.12192998053153557,-232.43650440756778,-237.90890130435676,1.0426927466418794,0.011493316221928828,3.6382051750575366,0.10206370195117716,0.9788309823722801,0.007690061304603008,0.9454338738966214,,,,,,,,,,,,,,
FF_fit,Skeletonema,$\it{S. cf. costatum}$,658,0.23249496675240452,0.15238404331674524,-207.0194080922777,-212.49180498906668,0.9642310978296953,0.01096931482428358,3.578480503138331,0.1130702565519288,0.9663543706924722,0.005002665368118951,0.9435718178739255,,,,,,,,,,,,,,
RM_fit,PF_clear,Petzold clear,514,0.3200471900443123,0.15170884511878874,-57.30129555080936,-60.29431067374232,,,,,0.9999737976592392,0.045055937761955246,0.8520917656462967,0.9898368216797798,0.010186677761371235,0.06888404956968479,0.05466672729186035,,,,,,,,,,
RM_fit,PF_coast,Petzold coast,514,0.29492852499392325,0.14600731611636253,-58.565408746177965,-61.558423869110925,,,,,0.9999960062545853,0.014587948368691683,0.9418012903183183,0.9766912953218754,0.009843557373927425,0.326021542576013,0.055215800207513197,,,,,,,,,,
RM_fit,PF_turbid,Petzold turbid,514,0.1092165967633764,0.019461891670151003,-125.06695761856729,-128.05997274150025,,,,,1.0000091089173564,0.021145962274796246,0.9152642665420336,0.9567409952714947,0.005501183258736095,0.33986083598313777,0.021764134919846134,,,,,,,,,,
RM_fit,PF_avg-part,Petzold average,514,0.12279106926581058,0.02431254870280885,-117.72332425281985,-120.71633937575281,,,,,1.0000093938755756,0.019510190334094606,0.9201516112057503,0.9548336676333372,0.006121682371315848,0.36286077553150503,0.02448448001543204,,,,,,,,,,
RM_fit,Arizona,Arizona dust,405,0.20410410858706138,0.0804294751177275,-422.7125112477509,-428.99583836075624,,,,,1.0000139196898519,0.01845284494623621,0.9082980615417333,0.8827627026873663,0.007783953993592394,0.6027109667960012,0.026070845231653345,,,,,,,,,,
RM_fit,Arizona,Arizona dust,443,0.23042496680643423,0.10246969897027589,-381.29863340571524,-387.58196051872056,,,,,1.000013885529802,0.01539209211540814,0.9199581214698974,0.887904806872279,0.008191315042850722,0.6345981129797268,0.028858458815253583,,,,,,,,,,
RM_fit,Arizona,Arizona dust,515,0.2271960081858934,0.10443954610690992,-378.0425774704182,-384.32590458342355,,,,,1.0000136019482648,0.014139857205662585,0.926800171542386,0.899941335171339,0.00763908330729405,0.6174123042405238,0.027805918705262906,,,,,,,,,,
RM_fit,Arizona,Arizona dust,658,0.23456165690657294,0.11555718955117696,-360.7447035901921,-367.02803070319743,,,,,1.0000136289965722,0.011878157399620573,0.9348562634149558,0.899167426171507,0.007717201361437621,0.6625868027853828,0.02930223181282127,,,,,,,,,,
RM_fit,Chlorella,$\it{C. autotrophica}$,405,0.4600194703541918,0.4661282646129319,-79.56092068537274,-85.03331758216173,,,,,1.000010777085423,0.008087567865582096,0.9569185531922629,0.939733274359727,0.012996999771713607,0.5970257952845961,0.06007018678324612,,,,,,,,,,
RM_fit,Chlorella,$\it{C. autotrophica}$,443,0.5459780637393928,0.63420183960741,-44.45958874027313,-49.93198563706212,,,,,1.0000113099165426,0.005803518486654526,0.9646508517692237,0.9325430722307726,0.014967363739172165,0.6938546974003771,0.07213725663856627,,,,,,,,,,
RM_fit,Chlorella,$\it{C. autotrophica}$,515,0.5033555092016804,0.5341189957069379,-64.03893030718444,-69.51132720397344,,,,,1.0000099708260834,0.007178154934701925,0.9612436563132227,0.9440739542807677,0.01294627891879649,0.6020945105898005,0.06280713580887712,,,,,,,,,,
RM_fit,Chlorella,$\it{C. autotrophica}$,658,0.5206030632456291,0.5730803008712673,-56.01251002080363,-61.484906917592625,,,,,1.0000095122559884,0.006338535083962898,0.9648257583558023,0.9456247583445141,0.012809503987380249,0.6190980787606664,0.06440560434042858,,,,,,,,,,
RM_fit,Cylindrotheca,$\it{C. closterium}$,405,0.3945949104096348,0.3410379496907752,-115.1821679987001,-120.65456489548909,,,,,0.999997455651675,0.0069539342512842965,0.9674212339913911,0.9717350344742028,0.006723920833458092,0.4740005507183762,0.04224999898352082,,,,,,,,,,
RM_fit,Cylindrotheca,$\it{C. closterium}$,443,0.5232069040710864,0.5660888790568128,-57.41183175125765,-62.884228648046644,,,,,1.000007485536193,0.00474261050246601,0.972414120674298,0.9520286209140019,0.011058026554046358,0.6424906200135506,0.06152217501725627,,,,,,,,,,
RM_fit,Cylindrotheca,$\it{C. closterium}$,515,0.427675353586245,0.39495018265380016,-98.45085806898209,-103.92325496577108,,,,,0.9999712845191984,0.005425908072079522,0.9752954915678723,0.9824200417183331,0.005053555841794901,0.4436507263802649,0.04178575168871409,,,,,,,,,,
RM_fit,Cylindrotheca,$\it{C. closterium}$,658,0.5017175952931766,0.5348927178212226,-63.87390997052373,-69.34630686731272,,,,,1.0000007886526583,0.004285253926647852,0.976625703892362,0.9656214689667141,0.008532048435967337,0.587568529694128,0.054850312511300195,,,,,,,,,,
RM_fit,Dunaliella,$\it{D. salina}$,405,0.23470639069221463,0.09218302175288151,-399.38892301637196,-405.6722501293773,,,,,1.000012987042159,0.04044870674618661,0.8407363297630027,0.891654515814379,0.010160395512385307,0.3605950569510166,0.026807785973745012,,,,,,,,,,
RM_fit,Dunaliella,$\it{D. salina}$,443,0.2731250951694022,0.1238804498128134,-348.85140887396346,-355.1347359869688,,,,,1.0000104493221444,0.03011072799249461,0.885531576160851,0.9511336141647322,0.007263083827753581,0.2834049368653877,0.024562942225408748,,,,,,,,,,
RM_fit,Dunaliella,$\it{D. salina}$,515,0.14195658901064198,0.042319353977143995,-532.5178001994673,-538.8011273124725,,,,,1.0000088395947553,0.06274068666779502,0.7928679185083022,0.9624693062641507,0.005200113537817902,0.08306259920117806,0.013791003964943165,,,,,,,,,,
RM_fit,Dunaliella,$\it{D. salina}$,658,0.1426558394134304,0.044190106824710806,-525.1209533555115,-531.4042804685167,,,,,1.0000101257918066,0.06954619637526244,0.7702179727969632,0.9474702747527246,0.006584184719596969,0.0882688629315747,0.015172650835494378,,,,,,,,,,
RM_fit,Karenia,$\it{K. mikimotoi}$,405,0.3144999124328459,0.2024572682051245,-174.6291685866148,-180.1015654834038,,,,,0.9999933732663816,0.0149052750259025,0.9412106778979433,0.9784992336341264,0.005380337228993225,0.31326111268173906,0.03128588149908855,,,,,,,,,,
RM_fit,Karenia,$\it{K. mikimotoi}$,443,0.40413049179853167,0.3163473386328938,-123.74960745416008,-129.22200435094908,,,,,0.9999799856774617,0.012614518561028583,0.9501155334736885,0.9831083075857536,0.0054983840740066466,0.31411227215983395,0.03756126238507109,,,,,,,,,,
RM_fit,Karenia,$\it{K. mikimotoi}$,515,0.3642985732176272,0.2521597292553384,-149.60230513825974,-155.07470203504872,,,,,0.9999840617343801,0.012389481508340995,0.9505243007607623,0.9817793479573365,0.0051176499128552586,0.3248472826428907,0.0338863481842503,,,,,,,,,,
RM_fit,Karenia,$\it{K. mikimotoi}$,658,0.5331788480388598,0.48320041609353087,-75.46026481403777,-80.93266171082676,,,,,0.9999398380393116,0.011912663843889278,0.9541284823925892,0.9889845440696263,0.0051495049155459716,0.2826920226223728,0.04437150869268822,,,,,,,,,,
RM_fit,Skeletonema,$\it{S. cf. costatum}$,405,0.2662884393437573,0.17405050087960075,-191.86407060340477,-197.33646750019375,,,,,0.999979337659567,0.008430922324105741,0.9642315422613591,0.981789781105272,0.0038202049890000344,0.38355238614531584,0.028006305330919756,,,,,,,,,,
RM_fit,Skeletonema,$\it{S. cf. costatum}$,443,0.3103898917455397,0.21136379111985143,-169.72124807259166,-175.19364496938064,,,,,0.9999990599885772,0.006723452687967076,0.9679336277324174,0.9699899108839007,0.005454566054348269,0.489185364677925,0.033674163818248136,,,,,,,,,,
RM_fit,Skeletonema,$\it{S. cf. costatum}$,515,0.32605941170383956,0.21991105071785652,-165.20201763341808,-170.67441453020706,,,,,0.9999861247995284,0.007958637255895393,0.9653327781990237,0.9792232492307987,0.004594426112135582,0.4086517841901379,0.03209384903986599,,,,,,,,,,
RM_fit,Skeletonema,$\it{S. cf. costatum}$,658,0.32786779088578505,0.25413448642629816,-148.71300618069856,-154.18540307748754,,,,,0.9999767215315166,0.00508780166282665,0.9762520910338013,0.9808364169140585,0.004215075286415179,0.4644812052613319,0.03389605632136681,,,,,,,,,,
TTFF_fit,PF_clear,Petzold clear,514,0.11397783377056137,0.02290504950109361,-112.56059327170793,-120.04313107904034,1.103385694265096,0.10323976430100822,3.6768218533842876,0.4538519853277099,0.9911889181282003,0.04531639381672376,0.8488398128769995,,,,,0.9566816943678627,0.0751676686629417,1.0200751609878178,1551471.652051794,4.9999999960506125,0.40062070988730664,,,,
TTFF_fit,PF_coast,Petzold coast,514,0.16022555445714734,0.043800703900079965,-91.16694078665574,-98.64947859398815,0.9243758450935086,0.1023677992773078,3.531029590964874,0.5498757243331089,0.9703506131939826,0.014714835462376586,0.9151820778041116,,,,,0.9928552244994309,0.12038966803906215,1.0219773043205957,2169001.34406554,4.999999816794576,1.2064245144378674,,,,
TTFF_fit,PF_turbid,Petzold turbid,514,0.07025256749333425,0.00900903092156249,-143.35387926300098,-150.83641707033337,1.129640469504045,0.04742230798420443,3.5165326023785837,0.18658407391918713,0.9751216587677517,0.020734350088269096,0.8945186606271334,,,,,0.9999999699043125,0.6626070651057591,1.0657343890575384,1006291.0837467139,3.8539421579452284,3173623.3289798815,,,,
TTFF_fit,PF_avg-part,Petzold average,514,0.07846079825685873,0.011559351881412813,-135.12805882201496,-142.61059662934736,1.1238002734175905,195.2603517040212,3.5103828121009433,828.8746793563292,0.9733945877314591,0.01927706694991649,0.8977795121578448,,,,,0.9608211396229078,935189.5682734213,0.8765795228047113,4395.621175436552,3.5120934807346287,20507.556709184504,,,,
TTFF_fit,Arizona,Arizona dust,405,0.34415468221595463,0.14995094782824503,-303.8296846069919,-319.5380023895052,1.1272088574297776,325.4577981619029,3.5129080615315114,1255.226559551095,0.9742724873016908,0.020064298375427045,0.895961800528697,,,,,0.7610342369091873,1326426.6315175984,1.1268363278821687,1039.2913531631812,3.5143445674725378,3977.9872990062368,,,,
TTFF_fit,Arizona,Arizona dust,443,0.3538134045153388,0.15871641509194215,-294.11503254391977,-309.82335032643306,1.1141238518281997,286.2952109835522,3.5000000000000027,1192.9166324733517,0.970165838938289,0.016940883387165928,0.902665643494614,,,,,0.9636088844592476,1325560.4972650143,1.1137095965528783,7535.346388150467,3.5017343857900043,31594.87098513023,,,,
TTFF_fit,Arizona,Arizona dust,515,0.32308308183841483,0.13610346709946958,-320.39836061583094,-336.10667839834423,1.1055809876862965,243.01383547407565,3.5000000000000004,2144.326910627205,0.9689706228150405,0.015391192817989108,0.9068756354543064,,,,,0.9615940358529049,1272975.3772118054,1.1055241681984156,6253.177613707419,3.50007459204876,53931.278673430075,,,,
TTFF_fit,Arizona,Arizona dust,658,0.343604139109611,0.15436019602946754,-298.8740053446515,-314.5823231271648,1.0932383489420734,529.2891188229089,3.5000000245912886,3373.9721784483454,0.9669792963077211,0.01318072914930937,0.9127488290173331,,,,,0.630412270443181,1354275.6297059257,1.0932207011815134,899.0480413715709,3.500008513816846,5753.589147082622,,,,
TTFF_fit,Chlorella,$\it{C. autotrophica}$,405,0.4711041616651382,0.4104747301470281,-82.94223612074613,-96.6232283627186,0.946985826935663,104.80169609119524,3.5963938105671227,1253.4964633255488,0.9760561114160593,0.008775146825910173,0.9382114941316144,,,,,0.9968822409307331,97234.36703074904,0.9491475599096024,33903.8208781352,3.6221714477993507,403120.2312048188,,,,
TTFF_fit,Chlorella,$\it{C. autotrophica}$,443,0.5924952614940445,0.5927635208665859,-41.04938310472809,-54.73037534670057,0.9496210875448372,0.09632932319429403,3.531369781436835,1.3704794449542652,0.9630251675038203,0.006629013934372633,0.933505674691472,,,,,0.9999999674796384,2.666255344219043,0.9779205609671403,1922077.5775474661,3.902211713301607,11658137.728345215,,,,
TTFF_fit,Chlorella,$\it{C. autotrophica}$,515,0.49662788081924086,0.4538015999489298,-71.50282293178445,-85.18381517375693,0.9515756678937575,6.708504559613518,3.5947197281350087,93.48598843765579,0.9744547186103256,0.007787375975813628,0.9404648304210772,,,,,0.9999882174330085,3612.357136433041,0.9553206166035947,595494.1985379992,3.6467976742241066,8034941.397096521,,,,
TTFF_fit,Chlorella,$\it{C. autotrophica}$,658,0.5078062231594094,0.48584608522419725,-63.724400164252245,-77.40539240622472,0.9534490814586681,0.23347614389028065,3.5741009589510244,4.081220973551136,0.9703245978398102,0.006913894653573094,0.9397349887514961,,,,,0.999999674914908,12.973290217144413,0.9793301610532766,642524.5580937746,3.9685569365161113,8115685.186613412,,,,
TTFF_fit,Cylindrotheca,$\it{C. closterium}$,405,0.3238147332860487,0.2157434218686823,-156.26983235644934,-169.95082459842183,0.9537476258120382,0.047762355886310434,3.515351873280015,0.43680311993128557,0.9574774185888552,0.007497596166670827,0.9277333045161019,,,,,0.9963201298519897,0.02454915455952911,1.0119846602168223,2064460.1290094396,4.999999982600321,1.1467612713056108,,,,
TTFF_fit,Cylindrotheca,$\it{C. closterium}$,443,0.5203053201203053,0.47199692697589624,-67.02121196395288,-80.70220420592536,0.9571385688771927,8.548447621987647,3.523985600845355,144.26604978733016,0.9578727389636561,0.005231626868294148,0.9340292571884241,,,,,0.9997894100712833,4258.861983729124,1.0385507164748051,46715.33904473335,3.5926024702552355,704652.3526190923,,,,
TTFF_fit,Cylindrotheca,$\it{C. closterium}$,515,0.3339231809794975,0.22572503175597275,-151.11386942876368,-164.79486167073617,0.9622417168923516,0.04552415602871383,3.5000000000000004,0.5072159030746708,0.9482850414692557,0.005826164253561661,0.9253070192943268,,,,,0.9965970988493249,0.01509095806923844,0.9817599179069851,4051189.967362129,4.999999999999999,0.9633784512842524,,,,
TTFF_fit,Cylindrotheca,$\it{C. closterium}$,658,0.467561760587585,0.4064867841653928,-84.05521254619406,-97.73620478816653,0.9632055067713008,1.443962973554437,3.5415068572453507,28.98890181577134,0.9588404191388153,0.004551889629484322,0.9378516723026906,,,,,0.9999884428285111,580.2623450562627,0.9677595032113184,177839.20598536608,3.646057850769996,2797932.5353783634,,,,
TTFF_fit,Dunaliella,$\it{D. salina}$,405,0.2445304551756021,0.09378376394056681,-384.08280224667914,-399.7911200291924,1.1634086617608044,132.78802401464563,3.679038358430484,404.96186595926986,0.9933589525408362,0.04103199044509306,0.8468641014482206,,,,,0.9397774844778698,1013885.2939827251,1.163187772632543,2025.9263616137305,3.6797859666731982,6326.872183484802,,,,
TTFF_fit,Dunaliella,$\it{D. salina}$,443,0.18890171450315374,0.06713718494520503,-441.24018258195935,-456.94850036447264,1.1153452900156877,177.61237198318577,3.692468069419964,485.1313866011477,0.9923319868513159,0.029098347092779888,0.8836050551795218,,,,,0.4507447969468279,1003233.6469640242,1.115425142697282,151.582775064047,3.692048653652503,395.72549971760725,,,,
TTFF_fit,Dunaliella,$\it{D. salina}$,515,0.13450117306108922,0.03256434195022544,-564.9621330229226,-580.6704508054358,1.2416079242667573,1.12964286470882,3.659514742609314,1.6295914125324502,0.9940712956465891,0.058675066272119734,0.7953306310095719,,,,,0.9999990662057827,36.910431075453694,1.1887966722417647,925436.9281662917,3.752886348580449,2101710.6866495716,,,,
TTFF_fit,Dunaliella,$\it{D. salina}$,658,0.0870662301527963,0.021545829138197536,-635.5912257831341,-651.2995435656474,1.1747754284700147,107.28839027622922,3.8620885767467676,261.9814521036399,0.9983841777028225,0.06589917633952369,0.7791601893439344,,,,,0.9889403604024665,536957.2627905116,1.1751677260657454,9574.90845172076,3.86112875494093,23590.64188592582,,,,
TTFF_fit,Karenia,$\it{K. mikimotoi}$,405,0.19911575996014924,0.09055008749328157,-255.2431149396661,-268.9241071816386,0.9332990042963498,0.03951868076349714,3.572824283263973,0.25782351119243235,0.9758664298163947,0.015046493286236974,0.9202831151301205,,,,,0.9915538614318629,0.033033305217271956,0.9909036195304447,1183481.186760558,4.999999984870645,0.6869557142156998,,,,
TTFF_fit,Karenia,$\it{K. mikimotoi}$,443,0.28832020683778936,0.151560784474057,-196.52358322160103,-210.20457546357352,0.9347055478877018,0.04455459213096012,3.500000000236209,0.2715992929869956,0.9609062046084073,0.013081569250883622,0.913756460783626,,,,,0.990708863362778,0.009317017862828866,1.349968686142905,425151.9146689558,4.9999999999961116,0.7036440106439285,,,,
TTFF_fit,Karenia,$\it{K. mikimotoi}$,515,0.2583281333064426,0.12187558367756371,-221.37399220088187,-235.05498444285436,0.9299525171875023,0.041207728057675856,3.5000000000002203,0.23234882102238208,0.9621544511226024,0.012511496354146834,0.9150919826293988,,,,,0.9933794377585917,0.008967663308866355,1.3476875085187476,473338.75659262633,4.999999999853584,0.9337754277446695,,,,
TTFF_fit,Karenia,$\it{K. mikimotoi}$,658,0.38543856435394214,0.2590811784880633,-135.40194959756116,-149.08294183953365,0.9410138149187303,0.05575495983248227,3.5000000000014246,0.3796973190528701,0.9588899863698974,0.01232923079461809,0.9151314476508404,,,,,0.9901919921593263,0.013414763906667685,0.8000000036167374,1614322.380908196,4.999999999999994,0.706922188846403,,,,
TTFF_fit,Skeletonema,$\it{S. cf. costatum}$,405,0.1689937366864068,0.08922413935200452,-256.9247890243594,-270.6057812663319,0.9480132678269623,0.03187239758560936,3.5179996604263817,0.25723890786854364,0.9606245299610183,0.008545923615746114,0.9267369084660004,,,,,0.9961839076342187,0.02091932952172105,0.99725556871145,1244627.438862213,4.999999996482061,0.8172629029543615,,,,
TTFF_fit,Skeletonema,$\it{S. cf. costatum}$,443,0.22843078109539053,0.13252311757800844,-211.82576442045527,-225.50675666242776,0.9460847465582992,0.03483394070232784,3.5120856668419598,0.329851548446256,0.9597461493765448,0.006786754269031748,0.9296000498778978,,,,,0.9999999945925814,0.456447780057044,1.0486040896555007,1690660.0071859518,3.8372351566887204,6099748.2704936825,,,,
TTFF_fit,Skeletonema,$\it{S. cf. costatum}$,515,0.22980976277113485,0.11760986941972144,-225.4355571686959,-239.1165494106684,0.9450643381157422,0.035859438748500436,3.5000000000000324,0.26716390999178036,0.9570959470191861,0.00806169855766429,0.9242226954435976,,,,,0.9972948543599855,0.005918165451753479,1.3497733140216361,2687876.246989037,4.999999999999418,1.4442437342021626,,,,
TTFF_fit,Skeletonema,$\it{S. cf. costatum}$,658,0.24776531499740534,0.14909116874347686,-198.39646329152902,-212.0774555335015,0.9596405621594177,0.037829615867970366,3.5000000000000004,0.3914993722684185,0.9498862990002769,0.0052420592755801345,0.9275027018733222,,,,,0.9984488892456274,0.005215719991605993,1.3499995207813325,2082072.978930203,4.99999999999987,1.9528361541165542,,,,
TTRM_fit,PF_clear,Petzold clear,514,0.07007786551327802,0.009640901203433331,-141.1169056188437,-148.5994434261761,,,,,1.0000066693611238,0.04389481176599086,0.8575841024497458,0.9435260446159076,0.007088834148071591,0.3480672536869122,0.03737951693961497,0.9777425012976309,0.005130128124272385,,,,,-0.2674803495008601,0.2688640224050469,2.4999999999881997,5.119714886287699
TTRM_fit,PF_coast,Petzold coast,514,0.0728735404040528,0.011239390826989515,-136.0543737700673,-143.53691157739968,,,,,1.0000082063018703,0.013435412699927929,0.9439759669413235,0.9470514256526985,0.004920779311864733,0.5354129294030002,0.029266094720519758,0.995800129941121,0.0009765007079359623,,,,,-0.37828194229016265,0.26630544565871545,2.499999999999541,4.334943935624827
TTRM_fit,PF_turbid,Petzold turbid,514,0.06358959899385384,0.008592313864526115,-144.9167408821521,-152.3992786894845,,,,,1.0000101347013821,0.02027960728239671,0.9170323593705052,0.9465241976037673,0.0050229869326063725,0.39769780989381265,0.024474040686977627,0.998580204043661,0.0013246640739366647,,,,,-0.3938300635965321,0.8460119806133691,2.4999999999999836,14.365683228600222
TTRM_fit,PF_avg-part,Petzold average,514,0.058562797846823895,0.008649083293101307,-144.6994269491872,-152.1819647565196,,,,,1.0000102674004074,0.018562625924633723,0.921990022638564,0.9438256099976343,0.00482175448849345,0.42520203871486373,0.022738710821490413,0.998758532029146,0.0008598650606144681,,,,,-0.45282355123294166,0.6514253967560085,2.4999999999999925,10.747717371731003
